b'id',b'key',b'value',b'type' 
b'196947711',b'highway',b'track',b'regular'
b'196947711',b'surface',b'dirt',b'regular'
b'197717769',b'railway',b'abandoned',b'regular'
b'197717769',b'service',b'spur',b'regular'
b'197816162',b'gauge',b'1435',b'regular'
b'197816162',b'usage',b'industrial',b'regular'
b'197816162',b'railway',b'rail',b'regular'
b'197816162',b'service',b'spur',b'regular'
b'197816162',b'electrified',b'no',b'regular'
b'197816162',b'old_railway_operator',b'Cuyahoga Valley Ry.',b'regular'
b'197923868',b'building',b'yes',b'regular'
b'197939974',b'railway',b'disused',b'regular'
b'197939974',b'service',b'spur',b'regular'
b'197939974',b'old_railway_operator',b'Cuyahoga Valley Ry.',b'regular'
b'198511586',b'highway',b'footway',b'regular'
b'198576444',b'source',b'bing',b'regular'
b'198576444',b'highway',b'service',b'regular'
b'198576444',b'service',b'driveway',b'regular'
b'198576444',b'surface',b'paved',b'regular'
b'198614057',b'building',b'yes',b'regular'
b'199255688',b'gauge',b'1435',b'regular'
b'199255688',b'usage',b'industrial',b'regular'
b'199255688',b'railway',b'rail',b'regular'
b'199255688',b'service',b'spur',b'regular'
b'199255688',b'electrified',b'no',b'regular'
b'199255688',b'old_railway_operator',b'Cuyahoga Valley Ry.',b'regular'
b'199925090',b'name',b'2nd Street',b'regular'
b'199925090',b'lanes',b'2',b'regular'
b'199925090',b'layer',b'1',b'regular'
b'199925090',b'bridge',b'yes',b'regular'
b'199925090',b'oneway',b'yes',b'regular'
b'199925090',b'highway',b'secondary',b'regular'
b'199925090',b'cfcc',b'A41',b'tiger'
b'199925090',b'county',"b'Lorain, OH'",b'tiger'
b'199925090',b'reviewed',b'no',b'tiger'
b'199925090',b'name_base',b'2nd',b'tiger'
b'199925090',b'name_type',b'St',b'tiger'
b'199925090',b'name_direction_prefix',b'W',b'tiger'
b'200386973',b'building',b'garage',b'regular'
b'200826264',b'highway',b'service',b'regular'
b'200826264',b'service',b'parking_aisle',b'regular'
b'201174969',b'foot',b'yes',b'regular'
b'201174969',b'bicycle',b'yes',b'regular'
b'201174969',b'highway',b'footway',b'regular'
b'201174969',b'surface',b'concrete',b'regular'
b'201174969',b'motor_vehicle',b'no',b'regular'
b'201493200',b'highway',b'footway',b'regular'
b'201493200',b'surface',b'concrete',b'regular'
b'201811603',b'oneway',b'no',b'regular'
b'201811603',b'highway',b'service',b'regular'
b'201811603',b'service',b'parking_aisle',b'regular'
b'201811603',b'surface',b'asphalt',b'regular'
b'201928167',b'highway',b'footway',b'regular'
b'202361234',b'name',b'Proctor Court',b'regular'
b'202361234',b'highway',b'residential',b'regular'
b'203138810',b'name',b'Eastland Road',b'regular'
b'203138810',b'highway',b'tertiary',b'regular'
b'203138810',b'cfcc',b'A41',b'tiger'
b'203138810',b'county',"b'Cuyahoga, OH'",b'tiger'
b'203138810',b'right',b'track',b'cycleway'
b'203138810',b'reviewed',b'no',b'tiger'
b'203138810',b'zip_left',b'44017',b'tiger'
b'203138810',b'name_base',b'Eastland',b'tiger'
b'203138810',b'name_type',b'Rd',b'tiger'
b'203138810',b'zip_right',b'44017',b'tiger'
b'203138810',b'surface',b'asphalt',b'cycleway'
b'203138810',b'smoothness',b'excellent',b'cycleway'
b'205419470',b'building',b'house',b'regular'
b'207313585',b'building',b'yes',b'regular'
b'207572344',b'highway',b'residential',b'regular'
b'207811310',b'railway',b'disused',b'regular'
b'208907499',b'building',b'yes',b'regular'
b'208907499',b'levels',b'6',b'building'
b'208907499',b'name',b'Uptown Apartments - South Building',b'regular'
b'211708393',b'name',b'Porter Creek Road',b'regular'
b'211708393',b'layer',b'1',b'regular'
b'211708393',b'bridge',b'yes',b'regular'
b'211708393',b'highway',b'residential',b'regular'
b'211708393',b'cfcc',b'A41',b'tiger'
b'211708393',b'county',"b'Cuyahoga, OH'",b'tiger'
b'211708393',b'reviewed',b'no',b'tiger'
b'213973029',b'highway',b'footway',b'regular'
b'218123287',b'fee',b'yes',b'regular'
b'218123287',b'name',b'Municipal Lot 18',b'regular'
b'218123287',b'amenity',b'parking',b'regular'
b'218123287',b'parking',b'surface',b'regular'
b'218123287',b'capacity',b'10',b'regular'
b'218123287',b'operator',b'City of Cleveland Heights',b'regular'
b'218123287',b'supervised',b'no',b'regular'
b'218129370',b'bike',b'yes',b'regular'
b'218129370',b'name',b'All Purpose Trail',b'regular'
b'218129370',b'horse',b'no',b'regular'
b'218129370',b'highway',b'path',b'regular'
b'218129370',b'surface',b'asphalt',b'regular'
b'218331192',b'gauge',b'1435',b'regular'
b'218331192',b'railway',b'rail',b'regular'
b'218331192',b'operator',b'Wheeling and Lake Erie Railway',b'regular'
b'218331192',b'cfcc',b'B11',b'tiger'
b'218331192',b'electrified',b'no',b'regular'
b'218331192',b'county',"b'Medina, OH:Summit, OH:Wayne, OH'",b'tiger'
b'218331192',b'reviewed',b'no',b'tiger'
b'218331192',b'name_base',b'Akron & Barberton Cluster RR:Conrail Railroad:Csx Railroad',b'tiger'
b'218331192',b'old_railway_operator',b'Erie',b'regular'
b'218331192',b'old_railway_operator',b'Nypano',b'note'
b'218878375',b'highway',b'service',b'regular'
b'218878375',b'service',b'parking_aisle',b'regular'
b'220555117',b'building',b'yes',b'regular'
b'222420430',b'building',b'yes',b'regular'
b'223361410',b'ref',b'SR 175',b'regular'
b'223361410',b'name',b'Richmond Road',b'regular'
b'223361410',b'highway',b'primary',b'regular'
b'223361410',b'cfcc',b'A31',b'tiger'
b'223361410',b'county',"b'Cuyahoga, OH'",b'tiger'
b'223361410',b'reviewed',b'no',b'tiger'
b'223361410',b'zip_left',b'44146',b'tiger'
b'223361410',b'name_base',b'Richmond',b'tiger'
b'223361410',b'name_type',b'Rd',b'tiger'
b'223361410',b'zip_right',b'44146',b'tiger'
b'223361410',b'name_base_1',b'State Route 175',b'tiger'
b'223481240',b'highway',b'residential',b'regular'
b'223481240',b'name',b'Parkland Boulevard',b'regular'
b'223481240',b'oneway',b'yes',b'regular'
b'223481240',b'cfcc',b'A41',b'tiger'
b'223481240',b'county',"b'Cuyahoga, OH'",b'tiger'
b'223481240',b'name_base',b'Parkland',b'tiger'
b'223481240',b'name_type',b'Blvd',b'tiger'
b'223481240',b'reviewed',b'no',b'tiger'
b'223481240',b'zip_left',b'44124',b'tiger'
b'223481240',b'zip_right',b'44124',b'tiger'
b'223892769',b'building',b'yes',b'regular'
b'225789519',b'highway',b'service',b'regular'
b'226928830',b'building',b'yes',b'regular'
b'228594770',b'hgv',b'designated',b'regular'
b'228594770',b'ref',b'I 271;US 422',b'regular'
b'228594770',b'foot',b'no',b'regular'
b'228594770',b'name',b'Outerbelt East Fwy',b'regular'
b'228594770',b'horse',b'no',b'regular'
b'228594770',b'lanes',b'4',b'regular'
b'228594770',b'oneway',b'yes',b'regular'
b'228594770',b'bicycle',b'no',b'regular'
b'228594770',b'highway',b'motorway',b'regular'
b'228594770',b'maxspeed',b'60 mph',b'regular'
b'228594770',b'sidewalk',b'none',b'regular'
b'228594770',b'cfcc',b'A15',b'tiger'
b'228594770',b'county',"b'Cuyahoga, OH'",b'tiger'
b'228594770',b'name_base',b'I-271',b'tiger'
b'228594770',b'name_base_1',b'Outerbelt East',b'tiger'
b'228594770',b'name_type_1',b'Fwy',b'tiger'
b'229923143',b'gauge',b'1435',b'regular'
b'229923143',b'usage',b'industrial',b'regular'
b'229923143',b'railway',b'rail',b'regular'
b'229923143',b'service',b'spur',b'regular'
b'229923143',b'electrified',b'no',b'regular'
b'230621716',b'name',b'North Circle Drive Southeast',b'regular'
b'230621716',b'highway',b'residential',b'regular'
b'230801174',b'name',b'Pavilion',b'regular'
b'230801174',b'building',b'yes',b'regular'
b'230925275',b'name',b'Haviland Hall (HA)',b'regular'
b'230925275',b'building',b'yes',b'regular'
b'230990178',b'highway',b'service',b'regular'
b'231124238',b'name',b'Riley Circle Southeast',b'regular'
b'231124238',b'highway',b'residential',b'regular'
b'231308280',b'oneway',b'yes',b'regular'
b'231308280',b'highway',b'service',b'regular'
b'231768289',b'highway',b'service',b'regular'
b'231879634',b'name',b'Timbercreek Avenue Northeast',b'regular'
b'231879634',b'highway',b'residential',b'regular'
b'232481655',b'name',b'Dakota Street Northwest',b'regular'
b'232481655',b'name_1',b'292',b'regular'
b'232481655',b'highway',b'residential',b'regular'
b'232481655',b'cfcc',b'A41',b'tiger'
b'232481655',b'county',"b'Stark, OH'",b'tiger'
b'232481655',b'reviewed',b'no',b'tiger'
b'232481655',b'zip_left',b'44614',b'tiger'
b'232481655',b'name_base',b'Dakota',b'tiger'
b'232481655',b'name_type',b'St',b'tiger'
b'232481655',b'zip_right',b'44614',b'tiger'
b'232481655',b'name_base_1',b'292',b'tiger'
b'232481655',b'name_direction_suffix',b'NW',b'tiger'
b'232595895',b'sport',b'baseball',b'regular'
b'232595895',b'leisure',b'pitch',b'regular'
b'232723541',b'name',b'Nickleplate Trail',b'regular'
b'232723541',b'tunnel',b'yes',b'regular'
b'232723541',b'highway',b'cycleway',b'regular'
b'232930559',b'name',b'Hawk Lane',b'regular'
b'232930559',b'highway',b'residential',b'regular'
b'232934347',b'name',b'Franklin Drive',b'regular'
b'232934347',b'highway',b'residential',b'regular'
b'232938358',b'highway',b'residential',b'regular'
b'233060285',b'oneway',b'yes',b'regular'
b'233060285',b'highway',b'service',b'regular'
b'233254403',b'name',b'Cambridge Circle',b'regular'
b'233254403',b'highway',b'residential',b'regular'
b'233254403',b'cfcc',b'A41',b'tiger'
b'233254403',b'county',"b'Cuyahoga, OH'",b'tiger'
b'233254403',b'reviewed',b'no',b'tiger'
b'233254403',b'name_base',b'Cambridge',b'tiger'
b'233254403',b'name_type',b'Cir',b'tiger'
b'233260284',b'highway',b'service',b'regular'
b'233264610',b'access',b'private',b'regular'
b'233264610',b'highway',b'service',b'regular'
b'233264610',b'service',b'driveway',b'regular'
b'233264610',b'cfcc',b'A74',b'tiger'
b'233264610',b'county',"b'Cuyahoga, OH'",b'tiger'
b'233264610',b'reviewed',b'no',b'tiger'
b'233268837',b'name',b'Rock Creek Circle',b'regular'
b'233268837',b'highway',b'residential',b'regular'
b'233273013',b'highway',b'service',b'regular'
b'233295327',b'highway',b'residential',b'regular'
b'233302207',b'highway',b'service',b'regular'
b'233302207',b'service',b'parking_aisle',b'regular'
b'233308752',b'name',b'Summit Circle',b'regular'
b'233308752',b'highway',b'residential',b'regular'
b'233308752',b'cfcc',b'A41',b'tiger'
b'233308752',b'county',"b'Cuyahoga, OH'",b'tiger'
b'233308752',b'reviewed',b'no',b'tiger'
b'233308752',b'zip_left',b'44141',b'tiger'
b'233308752',b'name_base',b'Summit',b'tiger'
b'233308752',b'name_type',b'Cir',b'tiger'
b'233308752',b'zip_right',b'44141',b'tiger'
b'233317609',b'highway',b'service',b'regular'
b'233317711',b'highway',b'residential',b'regular'
b'233320047',b'highway',b'service',b'regular'
b'233386098',b'highway',b'residential',b'regular'
b'233394782',b'highway',b'residential',b'regular'
b'233404666',b'access',b'private',b'regular'
b'233404666',b'highway',b'service',b'regular'
b'233404666',b'service',b'driveway',b'regular'
b'233412276',b'highway',b'residential',b'regular'
b'233415969',b'highway',b'residential',b'regular'
b'233418821',b'highway',b'residential',b'regular'
b'233435479',b'highway',b'residential',b'regular'
b'233436735',b'highway',b'residential',b'regular'
b'233438288',b'highway',b'residential',b'regular'
b'233441854',b'name',b'Success Boulevard',b'regular'
b'233441854',b'highway',b'residential',b'regular'
b'233441854',b'cfcc',b'A41',b'tiger'
b'233441854',b'county',"b'Lake, OH'",b'tiger'
b'233441854',b'reviewed',b'no',b'tiger'
b'233441854',b'zip_left',b'44081',b'tiger'
b'233441854',b'name_base',b'Success',b'tiger'
b'233441854',b'name_type',b'Blvd',b'tiger'
b'233441854',b'zip_right',b'44081',b'tiger'
b'233444697',b'highway',b'residential',b'regular'
b'233448245',b'highway',b'service',b'regular'
b'233450708',b'name',b'Pletzer Boulevard',b'regular'
b'233450708',b'highway',b'residential',b'regular'
b'233450708',b'cfcc',b'A41',b'tiger'
b'233450708',b'county',"b'Portage, OH'",b'tiger'
b'233519790',b'highway',b'residential',b'regular'
b'233525943',b'highway',b'residential',b'regular'
b'233534767',b'name',b'Castle View Street',b'regular'
b'233534767',b'highway',b'residential',b'regular'
b'233545322',b'highway',b'residential',b'regular'
b'233560758',b'highway',b'residential',b'regular'
b'233564675',b'highway',b'service',b'regular'
b'233570690',b'name',b'Hanover Road',b'regular'
b'233570690',b'highway',b'residential',b'regular'
b'233573381',b'name',b'Fairfield Drive',b'regular'
b'233573381',b'highway',b'residential',b'regular'
b'233574999',b'highway',b'residential',b'regular'
b'233625139',b'highway',b'residential',b'regular'
b'233963118',b'highway',b'footway',b'regular'
b'234169798',b'highway',b'service',b'regular'
b'234169798',b'service',b'alley',b'regular'
b'234584145',b'ele',b'339',b'regular'
b'234584145',b'name',b'Paul H Jones Child Development Center',b'regular'
b'234584145',b'amenity',b'childcare',b'regular'
b'234584145',b'building',b'university',b'regular'
b'234584145',b'operator',b'Kent State University',b'regular'
b'234584145',b'city',b'Kent',b'addr'
b'234584145',b'state',b'OH',b'addr'
b'234584145',b'shape',b'gabled',b'roof'
b'234584145',b'street',b'Loop Road',b'addr'
b'234584145',b'colour',b'brown',b'roof'
b'234584145',b'created',b'03/01/1994',b'gnis'
b'234584145',b'state_id',b'39',b'gnis'
b'234584145',b'county_id',b'133',b'gnis'
b'234584145',b'colour',b'tan',b'building'
b'234584145',b'feature_id',b'1079653',b'gnis'
b'234584145',b'housenumber',b'775',b'addr'
b'234727434',b'barrier',b'wall',b'regular'
b'234838076',b'highway',b'service',b'regular'
b'234994669',b'highway',b'residential',b'regular'
b'235214768',b'landuse',b'grass',b'regular'
b'235373440',b'highway',b'footway',b'regular'
b'235373440',b'surface',b'concrete',b'regular'
b'235397553',b'highway',b'service',b'regular'
b'235419589',b'amenity',b'parking',b'regular'
b'235576887',b'highway',b'footway',b'regular'
b'235576887',b'surface',b'concrete',b'regular'
b'235756085',b'highway',b'service',b'regular'
b'235874787',b'leisure',b'garden',b'regular'
b'235917245',b'highway',b'footway',b'regular'
b'236155621',b'highway',b'service',b'regular'
b'236155621',b'service',b'parking_aisle',b'regular'
b'236355435',b'oneway',b'yes',b'regular'
b'236355435',b'highway',b'service',b'regular'
b'236461692',b'highway',b'footway',b'regular'
b'236739114',b'footway',b'sidewalk',b'regular'
b'236739114',b'highway',b'footway',b'regular'
b'236739114',b'surface',b'concrete',b'regular'
b'236798240',b'amenity',b'parking',b'regular'
b'236798240',b'parking',b'surface',b'regular'
b'237271196',b'highway',b'footway',b'regular'
b'237469275',b'name',b'Cultural Center for the Arts',b'regular'
b'237469275',b'phone',b'(330) 453-7617',b'regular'
b'237469275',b'building',b'yes',b'regular'
b'237469275',b'city',b'Canton',b'addr'
b'237469275',b'street',b'Market Avenue North',b'addr'
b'237469275',b'postcode',b'44702',b'addr'
b'237469275',b'housenumber',b'1001',b'addr'
b'237476626',b'highway',b'service',b'regular'
b'237588170',b'highway',b'service',b'regular'
b'237605180',b'highway',b'residential',b'regular'
b'237758854',b'highway',b'residential',b'regular'
b'237770830',b'highway',b'service',b'regular'
b'238033603',b'foot',b'yes',b'regular'
b'238033603',b'bicycle',b'yes',b'regular'
b'238033603',b'highway',b'footway',b'regular'
b'238033603',b'surface',b'concrete',b'regular'
b'238142234',b'amenity',b'parking',b'regular'
b'238230589',b'highway',b'footway',b'regular'
b'238254388',b'highway',b'path',b'regular'
b'238350557',b'building',b'yes',b'regular'
b'238514700',b'leisure',b'swimming_pool',b'regular'
b'238681750',b'highway',b'residential',b'regular'
b'238867694',b'landuse',b'grass',b'regular'
b'239000445',b'highway',b'service',b'regular'
b'239000445',b'service',b'parking_aisle',b'regular'
b'239267073',b'highway',b'service',b'regular'
b'239267073',b'service',b'driveway',b'regular'
b'239267073',b'surface',b'asphalt',b'regular'
b'239951219',b'sport',b'tennis',b'regular'
b'239951219',b'leisure',b'pitch',b'regular'
b'241346526',b'building',b'yes',b'regular'
b'241696491',b'highway',b'track',b'regular'
b'241696491',b'tracktype',b'grade1',b'regular'
b'242086401',b'highway',b'footway',b'regular'
b'242086401',b'surface',b'concrete',b'regular'
b'242746233',b'golf',b'water_hazard',b'regular'
b'242746233',b'natural',b'water',b'regular'
b'242750774',b'highway',b'footway',b'regular'
b'243007413',b'oneway',b'yes',b'regular'
b'243007413',b'highway',b'motorway_link',b'regular'
b'243007413',b'surface',b'paved',b'regular'
b'243303403',b'highway',b'service',b'regular'
b'243303403',b'service',b'parking_aisle',b'regular'
b'243303403',b'surface',b'asphalt',b'regular'
b'243318675',b'highway',b'footway',b'regular'
b'243318675',b'surface',b'concrete',b'regular'
b'243606124',b'highway',b'service',b'regular'
b'243606124',b'service',b'parking_aisle',b'regular'
b'243731160',b'name',b'Mentor Lagoons Nature Preserve',b'regular'
b'243731160',b'leisure',b'nature_reserve',b'regular'
b'243874686',b'highway',b'service',b'regular'
b'244115918',b'highway',b'steps',b'regular'
b'244115918',b'surface',b'concrete',b'regular'
b'244769320',b'highway',b'service',b'regular'
b'244769320',b'service',b'parking_aisle',b'regular'
b'245123171',b'amenity',b'parking',b'regular'
b'245265188',b'building',b'yes',b'regular'
b'245385037',b'building',b'yes',b'regular'
b'245855247',b'building',b'yes',b'regular'
b'245936031',b'building',b'house',b'regular'
b'245971180',b'type',b'multipolygon',b'regular'
b'246483229',b'building',b'yes',b'regular'
b'248028736',b'county',"b'Cuyahoga, OH'",b'regular'
b'248028736',b'oneway',b'yes',b'regular'
b'248028736',b'highway',b'motorway_link',b'regular'
b'249401155',b'cuisine',b'coffee_shop',b'regular'
b'249401155',b'smoking',b'no',b'regular'
b'249401155',b'building',b'yes',b'regular'
b'249401155',b'internet_access',b'yes',b'regular'
b'250251540',b'name',b'Beery Drive',b'regular'
b'250251540',b'source',b'OSM US TIGER 2012 Roads Overlay',b'regular'
